source_file,tweet_id,tweet_url,analytics_url,author_profile_url,author_name,author_handle,tweet_date_raw,tweet_date,replying_to_raw,tweet_text,tweet_text_display,tweet_text_model,mentions,hashtags,emojis,contains_simci,likes,reposts,comments,views,engagement_signal_count,engagement_confidence,engagement_raw_positions,engagement_raw_values,sentiment,sentiment_positive,sentiment_neutral,sentiment_negative,sentiment_label_es,emotion,emotion_label_es,emotion_anger,emotion_disgust,emotion_fear,emotion_joy,emotion_others,emotion_sadness,emotion_surprise,simci_stance,simci_stance_label_es,sentiment_simci_adjusted,sentiment_simci_adjusted_label_es
x-2026-02-09.csv,1402652438671265803,https://x.com/elmeridiano_co/status/1402652438671265803,https://x.com/elmeridiano_co/status/1402652438671265803/analytics,https://x.com/elmeridiano_co,EL MERIDIANO,@elmeridiano_co,"Jun 9, 2021",2021-06-09,,"#Atención | De acuerdo con, Naciones Unidas, en cuatro departamentos hubo incrementos significativos de sembradíos de coca entre 2019 y 2020 ( #ElMeridianoTeUbica ) Simci #Avanzamos","#Atención | De acuerdo con, Naciones Unidas, en cuatro departamentos hubo incrementos significativos de sembradíos de coca entre 2019 y 2020 ( #ElMeridianoTeUbica ) Simci #Avanzamos","Atención De acuerdo con, Naciones Unidas, en cuatro departamentos hubo incrementos significativos de sembradíos de coca entre 2019 y 2020 ( ElMeridianoTeUbica ) Simci Avanzamos",,#Atención|#Avanzamos|#ElMeridianoTeUbica,,True,0,0,0,0,0,none,,,NEU,0.04861588403582573,0.6759519577026367,0.27543213963508606,Neutral,others,Otros,0.003183899214491248,0.001750662107951939,0.0025134491734206676,0.0015265032416209579,0.9825997352600098,0.0033255487214773893,0.005100341979414225,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1402651506680156164,https://x.com/WilsonRuizO/status/1402651506680156164,https://x.com/WilsonRuizO/status/1402651506680156164/analytics,https://x.com/WilsonRuizO,Wilson Ruiz Orejuela,@WilsonRuizO,"Jun 9, 2021",2021-06-09,,"#CensoCoca2020 Avanzamos en la lucha contra las drogas. Según el Sist. Integrado de Monitoreo de Cultivos Ilícitos ( ) de @UNODCColombia, en 2020 reportó una reducción del 7% en el área sembrada con coca: Pasamos de tener 154.000 hectáreas (ha) en 2019 a 143.000 ha en 2020. SIMCI Pierre Lapaque 🇨🇴","#CensoCoca2020 Avanzamos en la lucha contra las drogas. Según el Sist. Integrado de Monitoreo de Cultivos Ilícitos ( ) de @UNODCColombia, en 2020 reportó una reducción del 7% en el área sembrada con coca: Pasamos de tener 154.000 hectáreas (ha) en 2019 a 143.000 ha en 2020. SIMCI Pierre Lapaque 🇨🇴","CensoCoca2020 Avanzamos en la lucha contra las drogas. Según el Sist. Integrado de Monitoreo de Cultivos Ilícitos ( ) de , en 2020 reportó una reducción del 7% en el área sembrada con coca: Pasamos de tener 154.000 hectáreas (ha) en 2019 a 143.000 ha en 2020. SIMCI Pierre Lapaque",@UNODCColombia,#CensoCoca2020,🇨🇴,True,32,14,3,0,3,high,"col_19,col_31,col_32","3,14,32",NEU,0.10697221010923386,0.6853105425834656,0.20771728456020355,Neutral,others,Otros,0.012806914746761322,0.0038778698071837425,0.004163458943367004,0.01846906542778015,0.9036254286766052,0.041183724999427795,0.01587347872555256,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1402650030830493702,https://x.com/infopresidencia/status/1402650030830493702,https://x.com/infopresidencia/status/1402650030830493702/analytics,https://x.com/infopresidencia,Presidencia Colombia,@infopresidencia,"Jun 9, 2021",2021-06-09,,#AEstaHora el Presidente participa en la presentación del informe del Sistema Integrado de Monitoreo de @IvanDuque ( #CultivosIlícitos ) de la Oficina de las Naciones Unidas contra la Droga y el Delito ( SIMCI ). 🇨🇴 @UNODC,#AEstaHora el Presidente participa en la presentación del informe del Sistema Integrado de Monitoreo de @IvanDuque ( #CultivosIlícitos ) de la Oficina de las Naciones Unidas contra la Droga y el Delito ( SIMCI ). 🇨🇴 @UNODC,AEstaHora el Presidente participa en la presentación del informe del Sistema Integrado de Monitoreo de ( CultivosIlícitos ) de la Oficina de las Naciones Unidas contra la Droga y el Delito ( SIMCI ).,@IvanDuque|@UNODC,#AEstaHora|#CultivosIlícitos,🇨🇴,True,68,17,22,0,3,high,"col_19,col_31,col_32","22,17,68",NEU,0.19533121585845947,0.6970216035842896,0.10764724016189575,Neutral,others,Otros,0.0025819879956543446,0.0011028902372345328,0.001931050792336464,0.00217733858153224,0.9890747666358948,0.0012323169503360987,0.0018997115548700094,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1402647039058624521,https://x.com/infopresidencia/status/1402647039058624521,https://x.com/infopresidencia/status/1402647039058624521/analytics,https://x.com/infopresidencia,Presidencia Colombia,@infopresidencia,"Jun 9, 2021",2021-06-09,,#EnVivo | Presentación del informe del Sistema Integrado de Monitoreo de ( #CultivosIlícitos ) de la Oficina de las Naciones Unidas contra la Droga y el Delito ( @UNODC ). SIMCI 🇨🇴 🎥,#EnVivo | Presentación del informe del Sistema Integrado de Monitoreo de ( #CultivosIlícitos ) de la Oficina de las Naciones Unidas contra la Droga y el Delito ( @UNODC ). SIMCI 🇨🇴 🎥,EnVivo Presentación del informe del Sistema Integrado de Monitoreo de ( CultivosIlícitos ) de la Oficina de las Naciones Unidas contra la Droga y el Delito ( ). SIMCI,@UNODC,#CultivosIlícitos|#EnVivo,🇨🇴🎥,True,173,91,44,0,3,high,"col_19,col_31,col_32","44,91,173",NEU,0.12607644498348236,0.7223706245422363,0.1515529900789261,Neutral,others,Otros,0.0023643597960472107,0.0010476494207978249,0.002217687899246812,0.0015932563692331314,0.9891868233680725,0.0009283417020924389,0.0026619741693139076,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1402646914806521857,https://x.com/Citytv/status/1402646914806521857,https://x.com/Citytv/status/1402646914806521857/analytics,https://x.com/Citytv,Canal Citytv,@Citytv,"Jun 9, 2021",2021-06-09,,"El presidente Iván Duque recibió el informe preliminar de, Naciones Unidas. Los detalles acá Simci ⚠ ▶","El presidente Iván Duque recibió el informe preliminar de, Naciones Unidas. Los detalles acá Simci ⚠ ▶","El presidente Iván Duque recibió el informe preliminar de, Naciones Unidas. Los detalles acá Simci",,,▶⚠,True,9,3,10,0,3,high,"col_19,col_31,col_32","10,3,9",NEU,0.3264318108558655,0.586309015750885,0.0872592180967331,Neutral,others,Otros,0.00048178393626585603,0.0003489638038445264,0.0008521003182977438,0.0010639659594744444,0.9949354529380798,0.00050707085756585,0.001810670830309391,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1402645472771293184,https://x.com/ELTIEMPO/status/1402645472771293184,https://x.com/ELTIEMPO/status/1402645472771293184/analytics,https://x.com/ELTIEMPO,EL TIEMPO,@ELTIEMPO,"Jun 9, 2021",2021-06-09,,"ATENCIÓN Cultivos de matas de coca se redujeron en Colombia en un 7 % en 2020. El presidente Iván Duque recibió el informe preliminar de, Naciones Unidas ► Simci 🚨","ATENCIÓN Cultivos de matas de coca se redujeron en Colombia en un 7 % en 2020. El presidente Iván Duque recibió el informe preliminar de, Naciones Unidas ► Simci 🚨","ATENCIÓN Cultivos de matas de coca se redujeron en Colombia en un 7 % en 2020. El presidente Iván Duque recibió el informe preliminar de, Naciones Unidas Simci",,,", Naciones Unidas ►🚨",True,51,15,30,0,3,high,"col_19,col_31,col_32","30,15,51",NEU,0.13687792420387268,0.5843193531036377,0.278802752494812,Neutral,others,Otros,0.0035066541749984026,0.002905634231865406,0.004739135038107634,0.0022383378818631172,0.9730827808380127,0.0066264658235013485,0.006900940090417862,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1401258641882243076,https://x.com/UNODC_PERU/status/1401258641882243076,https://x.com/UNODC_PERU/status/1401258641882243076/analytics,https://x.com/UNODC_PERU,UNODC Perú,@UNODC_PERU,"Jun 5, 2021",2021-06-05,Replying to @UNODC_PERU,"@UNODC_PERU A través de generación de capacidades, coordinación interinstitucional y unión de esfuerzos regionales, proyectos como #SIMCI #DelitosForestales #GeneraciónRestauración y @UNODC_WLFC se unen a la para PREVENIR, DETENER y REVERTIR el daño en nuestros ecosistemas 🌎 🌱","@UNODC_PERU A través de generación de capacidades, coordinación interinstitucional y unión de esfuerzos regionales, proyectos como #SIMCI #DelitosForestales #GeneraciónRestauración y @UNODC_WLFC se unen a la para PREVENIR, DETENER y REVERTIR el daño en nuestros ecosistemas 🌎 🌱","A través de generación de capacidades, coordinación interinstitucional y unión de esfuerzos regionales, proyectos como SIMCI DelitosForestales GeneraciónRestauración y se unen a la para PREVENIR, DETENER y REVERTIR el daño en nuestros ecosistemas",@UNODC_PERU|@UNODC_WLFC,#DelitosForestales|#GeneraciónRestauración|#SIMCI,🌎🌱,True,1,0,0,0,1,low,col_19,1,POS,0.4498763084411621,0.43343788385391235,0.11668570339679718,Positivo,others,Otros,0.004899259191006422,0.001951224054209888,0.00197812938131392,0.26780372858047485,0.7168339490890503,0.003291832050308585,0.0032418249174952507,neutral,Neutral Sobre SIMCI,POS,Positivo
x-2026-02-09.csv,1384731789688774657,https://x.com/OscarSi70214851/status/1384731789688774657,https://x.com/OscarSi70214851/status/1384731789688774657/analytics,https://x.com/OscarSi70214851,Oscar Silva,@OscarSi70214851,"Apr 20, 2021",2021-04-20,Replying to @ELTIEMPO @ernestomaciast and @SandraComunes,"@ELTIEMPO @ernestomaciast @SandraComunes Durante la ayuda americana, se asperjaron muchas hectáreas en los Dptos claves y productores de cultivos ilícitos en Colombia, le hacíamos seguimiento con el proyecto Simci de la Embajada Americana","@ELTIEMPO @ernestomaciast @SandraComunes Durante la ayuda americana, se asperjaron muchas hectáreas en los Dptos claves y productores de cultivos ilícitos en Colombia, le hacíamos seguimiento con el proyecto Simci de la Embajada Americana","Durante la ayuda americana, se asperjaron muchas hectáreas en los Dptos claves y productores de cultivos ilícitos en Colombia, le hacíamos seguimiento con el proyecto Simci de la Embajada Americana",@ELTIEMPO|@SandraComunes|@ernestomaciast,,,True,0,0,0,0,0,none,,,NEU,0.1731298416852951,0.7573714852333069,0.06949872523546219,Neutral,others,Otros,0.000890867318958044,0.00047774429549463093,0.001098902546800673,0.005032325629144907,0.9892807602882385,0.0015384441940113902,0.001681020250543952,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1384178362587906058,https://x.com/juanmanuelgalan/status/1384178362587906058,https://x.com/juanmanuelgalan/status/1384178362587906058/analytics,https://x.com/juanmanuelgalan,Juan Manuel Galán,@juanmanuelgalan,"Apr 19, 2021",2021-04-19,,"3.En Colombia, los cultivos de coca están ultra concentrados en pocas zonas. “El 55% de toda la coca cultivada en 2017 estuvo concentrada en sólo 16 municipios (1.4% del total de municipios del país)”. ( -UNODC) No es correcto afirmar que “el país está lleno de coca” SIMCI","3.En Colombia, los cultivos de coca están ultra concentrados en pocas zonas. “El 55% de toda la coca cultivada en 2017 estuvo concentrada en sólo 16 municipios (1.4% del total de municipios del país)”. ( -UNODC) No es correcto afirmar que “el país está lleno de coca” SIMCI","3.En Colombia, los cultivos de coca están ultra concentrados en pocas zonas. “El 55% de toda la coca cultivada en 2017 estuvo concentrada en sólo 16 municipios (1.4% del total de municipios del país)”. ( -UNODC) No es correcto afirmar que “el país está lleno de coca” SIMCI",,,,True,36,6,3,0,3,high,"col_19,col_31,col_32","3,6,36",NEG,0.018671222031116486,0.26367008686065674,0.7176586389541626,Negativo,others,Otros,0.046641942113637924,0.004988830536603928,0.001859196345321834,0.0014907282311469316,0.9213100075721741,0.021665621548891068,0.0020435787737369537,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,1384177783484542989,https://x.com/juanmanuelgalan/status/1384177783484542989,https://x.com/juanmanuelgalan/status/1384177783484542989/analytics,https://x.com/juanmanuelgalan,Juan Manuel Galán,@juanmanuelgalan,"Apr 19, 2021",2021-04-19,,Creer que el narcotráfico en Colombia es un problema de hectáreas de coca. Uno de los precursores químicos esenciales en la producción de cocaína es la gasolina. Para producir un kilo de cocaína se requieren 74.5 galones de gasolina ( -UNODC) (Abro hilo ) SIMCI 🧵,Creer que el narcotráfico en Colombia es un problema de hectáreas de coca. Uno de los precursores químicos esenciales en la producción de cocaína es la gasolina. Para producir un kilo de cocaína se requieren 74.5 galones de gasolina ( -UNODC) (Abro hilo ) SIMCI 🧵,Creer que el narcotráfico en Colombia es un problema de hectáreas de coca. Uno de los precursores químicos esenciales en la producción de cocaína es la gasolina. Para producir un kilo de cocaína se requieren 74.5 galones de gasolina ( -UNODC) (Abro hilo ) SIMCI,,,🧵,True,86,24,10,0,3,high,"col_19,col_31,col_32","10,24,86",NEG,0.015137702226638794,0.263985812664032,0.7208764553070068,Negativo,others,Otros,0.11416349560022354,0.014267297461628914,0.004044587258249521,0.002475546672940254,0.8336414694786072,0.027105476707220078,0.004302130080759525,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,1382407507902148617,https://x.com/GdFrancisco/status/1382407507902148617,https://x.com/GdFrancisco/status/1382407507902148617/analytics,https://x.com/GdFrancisco,Gonzalo de Francisco,@GdFrancisco,"Apr 14, 2021",2021-04-14,Replying to @ubermattos and @petrogustavo,@ubermattos @petrogustavo Mire los mapas de SIMCI. Sistema de Monitoreo de Cultivos Ilícitos.,@ubermattos @petrogustavo Mire los mapas de SIMCI. Sistema de Monitoreo de Cultivos Ilícitos.,Mire los mapas de SIMCI. Sistema de Monitoreo de Cultivos Ilícitos.,@petrogustavo|@ubermattos,,,True,0,0,0,0,0,none,,,NEU,0.10218365490436554,0.7761170864105225,0.1216992512345314,Neutral,others,Otros,0.006034957244992256,0.0031716395169496536,0.0035914715845137835,0.0011848171707242727,0.9797216653823853,0.0018108169315382838,0.004484529606997967,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1382393629382213637,https://x.com/GdFrancisco/status/1382393629382213637,https://x.com/GdFrancisco/status/1382393629382213637/analytics,https://x.com/GdFrancisco,Gonzalo de Francisco,@GdFrancisco,"Apr 14, 2021",2021-04-14,Replying to @ubermattos and @petrogustavo,"@ubermattos @petrogustavo Entre al proyecto SIMCI y mire el mapa de cultivos ilícitos. Los campesinos y los indígenas no son los grandes productores de coca. Son dos cosas opuestas de un mismo tema: Los campesinos no son los grandes productores de coca, ni son las más grandes víctimas.","@ubermattos @petrogustavo Entre al proyecto SIMCI y mire el mapa de cultivos ilícitos. Los campesinos y los indígenas no son los grandes productores de coca. Son dos cosas opuestas de un mismo tema: Los campesinos no son los grandes productores de coca, ni son las más grandes víctimas.","Entre al proyecto SIMCI y mire el mapa de cultivos ilícitos. Los campesinos y los indígenas no son los grandes productores de coca. Son dos cosas opuestas de un mismo tema: Los campesinos no son los grandes productores de coca, ni son las más grandes víctimas.",@petrogustavo|@ubermattos,,,True,2,0,0,0,1,low,col_19,2,NEG,0.04265729710459709,0.3473462760448456,0.6099964380264282,Negativo,others,Otros,0.10971158742904663,0.01949363388121128,0.004179073963314295,0.0011943482095375657,0.8210307359695435,0.04088432341814041,0.0035063563846051693,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,1382300230306119681,https://x.com/Horadelaverdad/status/1382300230306119681,https://x.com/Horadelaverdad/status/1382300230306119681/analytics,https://x.com/Horadelaverdad,La Hora de La Verdad,@Horadelaverdad,"Apr 14, 2021",2021-04-14,,"#AlAire el ministro de Defensa: ""El informe de Estados Unidos oficialmente debe salir en el mes de mayo y el de Naciones Unidas, el del sistema @Diego_Molano, que es el que utiliza el Gobierno Nacional como referente, sale en el mes de junio"". → SIMCI","#AlAire el ministro de Defensa: ""El informe de Estados Unidos oficialmente debe salir en el mes de mayo y el de Naciones Unidas, el del sistema @Diego_Molano, que es el que utiliza el Gobierno Nacional como referente, sale en el mes de junio"". → SIMCI","AlAire el ministro de Defensa: ""El informe de Estados Unidos oficialmente debe salir en el mes de mayo y el de Naciones Unidas, el del sistema , que es el que utiliza el Gobierno Nacional como referente, sale en el mes de junio"". → SIMCI",@Diego_Molano,#AlAire,,True,3,2,0,0,2,medium,"col_19,col_31","2,3",NEU,0.03813457489013672,0.8432137370109558,0.11865173280239105,Neutral,others,Otros,0.0006732168258167803,0.00021411513444036245,0.0005127851036377251,0.000475252018077299,0.9964147806167603,0.0005390457226894796,0.0011707778321579099,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1379812781478662144,https://x.com/juanmanuelgalan/status/1379812781478662144,https://x.com/juanmanuelgalan/status/1379812781478662144/analytics,https://x.com/juanmanuelgalan,Juan Manuel Galán,@juanmanuelgalan,"Apr 7, 2021",2021-04-07,,"#AñoPerdidoPara Colombia en la guerra contra las drogas. La producción potencial de clorhidrato de cocaina para 2020 fue de 1337 toneladas ( ), es decir, salieron exportadas 963 toneladas. Se incautaron por parte Fuerza Pública 374 toneladas métricas de cocaína (MinDefensa). SIMCI","#AñoPerdidoPara Colombia en la guerra contra las drogas. La producción potencial de clorhidrato de cocaina para 2020 fue de 1337 toneladas ( ), es decir, salieron exportadas 963 toneladas. Se incautaron por parte Fuerza Pública 374 toneladas métricas de cocaína (MinDefensa). SIMCI","AñoPerdidoPara Colombia en la guerra contra las drogas. La producción potencial de clorhidrato de cocaina para 2020 fue de 1337 toneladas ( ), es decir, salieron exportadas 963 toneladas. Se incautaron por parte Fuerza Pública 374 toneladas métricas de cocaína (MinDefensa). SIMCI",,#AñoPerdidoPara,,True,30,3,3,0,3,high,"col_19,col_31,col_32","3,3,30",NEU,0.04443277791142464,0.49148938059806824,0.4640778601169586,Neutral,others,Otros,0.0052553266286849976,0.004466439597308636,0.006669709924608469,0.01630985364317894,0.9010207653045654,0.04076800495386124,0.02550988830626011,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1379398163509997570,https://x.com/Horadelaverdad/status/1379398163509997570,https://x.com/Horadelaverdad/status/1379398163509997570/analytics,https://x.com/Horadelaverdad,La Hora de La Verdad,@Horadelaverdad,"Apr 6, 2021",2021-04-06,,"#AlAire el exviceministro de Justicia: ""Lo cierto es que lo veníamos haciendo bien hasta el año 2013, año en que según el @RafaNietoLoaiza de Naciones Unidas, en Colombia terminamos con 48.000 hectáreas de coca"". #EnVivo → SIMCI","#AlAire el exviceministro de Justicia: ""Lo cierto es que lo veníamos haciendo bien hasta el año 2013, año en que según el @RafaNietoLoaiza de Naciones Unidas, en Colombia terminamos con 48.000 hectáreas de coca"". #EnVivo → SIMCI","AlAire el exviceministro de Justicia: ""Lo cierto es que lo veníamos haciendo bien hasta el año 2013, año en que según el de Naciones Unidas, en Colombia terminamos con 48.000 hectáreas de coca"". EnVivo → SIMCI",@RafaNietoLoaiza,#AlAire|#EnVivo,,True,3,1,1,0,3,high,"col_19,col_31,col_32","1,1,3",NEG,0.055423762649297714,0.4518360495567322,0.4927402436733246,Negativo,others,Otros,0.014883655123412609,0.005582193378359079,0.0026970524340867996,0.0019748727791011333,0.9445788264274597,0.022560592740774155,0.007722842041403055,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,1377914861351530496,https://x.com/0pinandoand0/status/1377914861351530496,https://x.com/0pinandoand0/status/1377914861351530496/analytics,https://x.com/0pinandoand0,benito kamelas,@0pinandoand0,"Apr 2, 2021",2021-04-02,,"020421 El Sistema de Monitoreo de Cultivos Ilícitos,, de Naciones Unidas, reportó que durante el 2019 se detectaron 36.964 hectáreas sembradas con matas de coca en Nariño, y 17.356 hectáreas en Cauca Simci","020421 El Sistema de Monitoreo de Cultivos Ilícitos,, de Naciones Unidas, reportó que durante el 2019 se detectaron 36.964 hectáreas sembradas con matas de coca en Nariño, y 17.356 hectáreas en Cauca Simci","020421 El Sistema de Monitoreo de Cultivos Ilícitos,, de Naciones Unidas, reportó que durante el 2019 se detectaron 36.964 hectáreas sembradas con matas de coca en Nariño, y 17.356 hectáreas en Cauca Simci",,,,True,0,0,0,0,0,none,,,NEU,0.09410712122917175,0.6987466216087341,0.2071463018655777,Neutral,others,Otros,0.013837156817317009,0.008146637119352818,0.00865092407912016,0.004518330097198486,0.9350112080574036,0.019104966893792152,0.010730757378041744,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1374009643450634242,https://x.com/CRIMJUST_UNODC/status/1374009643450634242,https://x.com/CRIMJUST_UNODC/status/1374009643450634242/analytics,https://x.com/CRIMJUST_UNODC,CRIMJUST,@CRIMJUST_UNODC,"Mar 22, 2021",2021-03-22,,#SIMCI Dia del Taller Virtual de Introducción a las Investigaciones sobre la Producción y el Tráfico de Cocaína empieza con discusiones sobre la problemática de los @UNODC cultivos ilícitos & metodolo-gías para estimar la producción y rendimiento de los cultivos ilícitos UNODC Región Andina y Cono Sur 1⃣ 🌿,#SIMCI Dia del Taller Virtual de Introducción a las Investigaciones sobre la Producción y el Tráfico de Cocaína empieza con discusiones sobre la problemática de los @UNODC cultivos ilícitos & metodolo-gías para estimar la producción y rendimiento de los cultivos ilícitos UNODC Región Andina y Cono Sur 1⃣ 🌿,SIMCI Dia del Taller Virtual de Introducción a las Investigaciones sobre la Producción y el Tráfico de Cocaína empieza con discusiones sobre la problemática de los cultivos ilícitos & metodolo-gías para estimar la producción y rendimiento de los cultivos ilícitos UNODC Región Andina y Cono Sur 1⃣,@UNODC,#SIMCI,1⃣🌿,True,7,1,0,0,2,medium,"col_19,col_31","1,7",NEU,0.148660346865654,0.7866746187210083,0.06466509401798248,Neutral,others,Otros,0.000781134469434619,0.00024387419398408383,0.0006385967717505991,0.0017224008915945888,0.9951784610748291,0.000397271680412814,0.001038193004205823,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1370067253803253764,https://x.com/paulocesarpaz/status/1370067253803253764,https://x.com/paulocesarpaz/status/1370067253803253764/analytics,https://x.com/paulocesarpaz,@PauloPaz,@paulocesarpaz,"Mar 11, 2021",2021-03-11,,“Colombia erradicó 130 mil hectáreas de coca” casi tres veces las hectáreas reportadas por el II SIMCI Congreso de USA Álvaro Uribe Vélez @AlvaroUribeVel 0:49,“Colombia erradicó 130 mil hectáreas de coca” casi tres veces las hectáreas reportadas por el II SIMCI Congreso de USA Álvaro Uribe Vélez @AlvaroUribeVel 0:49,“Colombia erradicó 130 mil hectáreas de coca” casi tres veces las hectáreas reportadas por el II SIMCI Congreso de USA Álvaro Uribe Vélez 0:49,@AlvaroUribeVel,,,True,1,0,0,0,1,low,col_19,1,NEU,0.09408784657716751,0.6018258929252625,0.3040863275527954,Neutral,others,Otros,0.007835643365979195,0.002525672083720565,0.0015209432458505034,0.00884979497641325,0.965374231338501,0.004531159531325102,0.009362439624965191,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1367928168020119554,https://x.com/elespectador/status/1367928168020119554,https://x.com/elespectador/status/1367928168020119554/analytics,https://x.com/elespectador,El Espectador,@elespectador,"Mar 5, 2021",2021-03-05,,"San José del Fragua es el primer productor de coca del Caquetá. Las 1.410 hectáreas detectadas por el en 2019 podrían representar unos 3.525 kg de pasta base: más de 5.600 millones de pesos cada dos meses. Todo, dentro de un mercado ilegal. Simci 👉","San José del Fragua es el primer productor de coca del Caquetá. Las 1.410 hectáreas detectadas por el en 2019 podrían representar unos 3.525 kg de pasta base: más de 5.600 millones de pesos cada dos meses. Todo, dentro de un mercado ilegal. Simci 👉","San José del Fragua es el primer productor de coca del Caquetá. Las 1.410 hectáreas detectadas por el en 2019 podrían representar unos 3.525 kg de pasta base: más de 5.600 millones de pesos cada dos meses. Todo, dentro de un mercado ilegal. Simci",,,👉,True,4,0,0,0,1,low,col_19,4,NEU,0.04880266636610031,0.5170418620109558,0.43415549397468567,Neutral,others,Otros,0.40042775869369507,0.08132601529359818,0.011962617747485638,0.007059917319566011,0.42321449518203735,0.03562233969569206,0.040386855602264404,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1360900169827508224,https://x.com/jorgeoyolaldana/status/1360900169827508224,https://x.com/jorgeoyolaldana/status/1360900169827508224/analytics,https://x.com/jorgeoyolaldana,Jorge Oyola,@jorgeoyolaldana,"Feb 14, 2021",2021-02-14,Replying to @TiranoRex38,"@TiranoRex38 Cuantas hectáreas de coca habían en el 2.010 y cuantas en el 2.018?veamos quien es retrasado mental,escribanos de cosas concretas para definir nivel de retraso,tienes dos fuentes confiables,departamento de estado de EE. UU. Y el SIMCI","@TiranoRex38 Cuantas hectáreas de coca habían en el 2.010 y cuantas en el 2.018?veamos quien es retrasado mental,escribanos de cosas concretas para definir nivel de retraso,tienes dos fuentes confiables,departamento de estado de EE. UU. Y el SIMCI","Cuantas hectáreas de coca habían en el 2.010 y cuantas en el 2.018?veamos quien es retrasado mental,escribanos de cosas concretas para definir nivel de retraso,tienes dos fuentes confiables,departamento de estado de EE. UU. Y el SIMCI",@TiranoRex38,,,True,1,0,0,0,1,low,col_19,1,NEG,0.01022944413125515,0.2799142301082611,0.7098563313484192,Negativo,others,Otros,0.2589840590953827,0.06073515862226486,0.010361443273723125,0.003369409590959549,0.6146673560142517,0.016126660630106926,0.0357559397816658,pro_simci,A Favor De SIMCI,POS,Positivo
x-2026-02-09.csv,1359872036005371916,https://x.com/jorgeoyolaldana/status/1359872036005371916,https://x.com/jorgeoyolaldana/status/1359872036005371916/analytics,https://x.com/jorgeoyolaldana,Jorge Oyola,@jorgeoyolaldana,"Feb 11, 2021",2021-02-11,Replying to @fornaxauriga and @NoticiasCaracol,"@fornaxauriga @NoticiasCaracol El gobierno de Colombia maneja el departamento de estado de EE. UU. Y el SIMCI (ONU), ve,no sabía del poder del presidente duque.","@fornaxauriga @NoticiasCaracol El gobierno de Colombia maneja el departamento de estado de EE. UU. Y el SIMCI (ONU), ve,no sabía del poder del presidente duque.","El gobierno de Colombia maneja el departamento de estado de EE. UU. Y el SIMCI (ONU), ve,no sabía del poder del presidente duque.",@NoticiasCaracol|@fornaxauriga,,,True,1,0,0,0,1,low,col_19,1,NEG,0.03747043013572693,0.3766932785511017,0.5858363509178162,Negativo,others,Otros,0.0013321840669959784,0.000802957103587687,0.0016984237590804696,0.000685459584929049,0.9920905828475952,0.001118532381951809,0.0022717462852597237,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,1359868373958598656,https://x.com/jorgeoyolaldana/status/1359868373958598656,https://x.com/jorgeoyolaldana/status/1359868373958598656/analytics,https://x.com/jorgeoyolaldana,Jorge Oyola,@jorgeoyolaldana,"Feb 11, 2021",2021-02-11,Replying to @fornaxauriga and @NoticiasCaracol,"@fornaxauriga @NoticiasCaracol es el sistema de monitoreo más avanzado junto con el del departamento de estado de EEUU(ninguno de los dos es del gobierno de Colombia, obviamente),al parecer usted tiene otro mejor. SIMCI","@fornaxauriga @NoticiasCaracol es el sistema de monitoreo más avanzado junto con el del departamento de estado de EEUU(ninguno de los dos es del gobierno de Colombia, obviamente),al parecer usted tiene otro mejor. SIMCI","es el sistema de monitoreo más avanzado junto con el del departamento de estado de EEUU(ninguno de los dos es del gobierno de Colombia, obviamente),al parecer usted tiene otro mejor. SIMCI",@NoticiasCaracol|@fornaxauriga,,,True,1,0,0,0,1,low,col_19,1,NEU,0.3281792998313904,0.6389818787574768,0.03283878415822983,Neutral,others,Otros,0.000820114160887897,0.0004722348239738494,0.0005812025628983974,0.0014505613362416625,0.9945400357246399,0.0011249571107327938,0.0010108305141329765,neutral,Neutral Sobre SIMCI,NEU,Neutral
